name,wikiID,alt,city,midpointX,midpointY,,Y+X
坑仔背坑溪,,,嘉義水上鄉南鄉村,,,,","
坑尾埤,,,桃園市,121.099,25.015,,"25.015,121.099"
坑角溝,,,高雄市,120.452,22.8443,,"22.8443,120.452"
坑埤圳,,,嘉義縣,120.491,23.5762,,"23.5762,120.491"
宋文坑,,,臺中市,120.862,24.2833,,"24.2833,120.862"
宏農大魚池,,,南投縣,120.958,23.9018,,"23.9018,120.958"
尾敏溪,,,南投縣,121.048,24.1115,,"24.1115,121.048"
尾敏溪,,,,,,,","
尾寮溪,,,新北市,121.823,24.9579,,"24.9579,121.823"
尾寮溪,,,台中,,,,","
志航溪,#N/A,,宜蘭縣,,,,","
志清湖,,,桃園市,121.386,25.0332,,"25.0332,121.386"
志樂溪,,,臺中市,121.133,24.2754,,"24.2754,121.133"
志樂溪,#N/A,,臺中市,,,,","
志樂溪,,,,,,,","
抄封埤,,,南投縣,120.643,24.0026,,"24.0026,120.643"
旱坑,,,新竹縣,120.801,24.1561,,"24.1561,120.801"
旱坑,,,臺中市,120.801,24.1574,,"24.1574,120.801"
旱知溪,,,嘉義縣,120.436,23.6192,,"23.6192,120.436"
旱埤(桃園大圳第十一,,,桃園市,121.122,24.9775,,"24.9775,121.122"
旱埤仔(水庫),,,苗栗縣,120.713,24.491,,"24.491,120.713"
旱溪,,,嘉義縣,120.541,23.5887,,"23.5887,120.541"
旱溪,,,臺中市,120.657,24.1047,,"24.1047,120.657"
旱溪,Q11087132,,臺中市,,,,","
旱溪,#N/A,,臺中市,,,,","
旱溪,,,,,,,","
杜風溪,,,花蓮縣,121.37,23.423,,"23.423,121.37"
汶水河,,,新竹縣,121.133,24.8664,,"24.8664,121.133"
汶水河,,,,,,,","
汶水溪,,,苗栗縣,120.892,24.4501,,"24.4501,120.892"
汶水溪,,,,120.952,24.4641,,"24.4641,120.952"
汶水溪,Q15949604,,苗栗縣,,,,","
汶水溪,,,苗栗,,,,","
沙巴巴爾溪,,,,,,,","
沙坑,,,苗栗縣,120.985,24.6549,,"24.6549,120.985"
沙里仙溪,,,南投縣,120.921,23.5247,,"23.5247,120.921"
沙里仙溪,#N/A,,南投縣,,,,","
沙河溪,,,苗栗縣,120.846,24.5779,,"24.5779,120.846"
沙河溪,Q64358787,,苗栗縣,,,,","
沙崙溪,,,臺東縣,121,22.6241,,"22.6241,121"
沙連溪,,,臺中市,120.792,24.2839,,"24.2839,120.792"
沙溪河,,,屏東縣,120.627,22.8216,,"22.8216,120.627"
沙漠溪,,,屏東縣,120.608,22.7921,,"22.7921,120.608"
沙灣溪,Q11140544,,臺東縣,,,,","
沙灣溪,,,,,,,","
牡丹溪,,,屏東縣,120.8,22.1398,,"22.1398,120.8"
牡丹溪,,,新北市,121.856,25.0802,,"25.0802,121.856"
牡丹溪,Q17036682,,屏東縣,,,,","
牡丹溪,,,屏東,,,,","
秀水寮坑,,,彰化縣,120.575,24.0244,,"24.0244,120.575"
秀姑巒溪,,,臺東縣,121.234,23.148,,"23.148,121.234"
秀姑巒溪,,,花蓮縣,121.229,23.1484,,"23.1484,121.229"
秀姑巒溪,Q708591,,花蓮縣,,,,","
秀姑巒溪,,,,,,,","
秀柯溪,,,臺中市,121.231,24.3485,,"24.3485,121.231"
秀巒溪,,,花蓮縣,121.207,23.2093,,"23.2093,121.207"
秀巒溪,Q34946141,,花蓮縣,,,,","
秀巒溪,,,,,,,","
肚兜角圳,,,苗栗縣,120.954,24.6528,,"24.6528,120.954"
良里溪,,卡那剛溪,,121.668,24.2763,,"24.2763,121.668"
良里溪,Q17028268,"大清水溪,和仁溪,卡那剛溪,卡那岡溪",花蓮縣,,,,","
良里溪,,,,,,,","
良里溪(卡那剛溪),,,花蓮縣,121.668,24.2763,,"24.2763,121.668"
良宗圳,,,宜蘭縣,121.824,24.6034,,"24.6034,121.824"
良鑾溪,,,屏東縣,120.786,21.9831,,"21.9831,120.786"
芊蓁坑溪,,,新北市,121.739,24.9885,,"24.9885,121.739"
芊蓁林溪,,,新北市,121.751,25.0239,,"25.0239,121.751"
芊蓁林溪,,,,,,,","
芋真崙坑,,,南投縣,120.663,23.6577,,"23.6577,120.663"
芎林舊圳,,,新竹縣,121.101,24.753,,"24.753,121.101"
芎蕉坑,,,苗栗縣,120.722,24.4096,,"24.4096,120.722"
芎蕉坑,,,,,,,","
芒子芒埤,,,臺南市,120.464,23.0902,,"23.0902,120.464"
芒子芒埤幹線第一支線,,,臺南市,120.47,23.1008,,"23.1008,120.47"
芒子芒埤幹線第二支線,,,臺南市,120.45,23.1039,,"23.1039,120.45"
芒子芒埤幹線第四支線,,,臺南市,120.451,23.0996,,"23.0996,120.451"
芒果坑溪,,,臺南市,120.57,23.1037,,"23.1037,120.57"
角坑,,,嘉義縣,120.637,23.3009,,"23.3009,120.637"
角埔溪,,,高雄市,120.64,23.1591,,"23.1591,120.64"
谷溪,,,臺南市,120.36,23.0704,,"23.0704,120.36"
豆子埔溪,,,新竹縣,121.023,24.8266,,"24.8266,121.023"
豆子埔溪,,,新竹市,120.981,24.8312,,"24.8312,120.981"
赤山圳,,,屏東縣,120.609,22.5944,,"22.5944,120.609"
赤山圳七線,,,屏東縣,120.61,22.5796,,"22.5796,120.61"
赤山圳五線,,,屏東縣,120.611,22.5846,,"22.5846,120.611"
赤山圳六線,,,屏東縣,120.615,22.5839,,"22.5839,120.615"
赤山新圳,,,屏東縣,120.594,22.5901,,"22.5901,120.594"
赤皮寮溪,,,宜蘭縣,121.635,24.6262,,"24.6262,121.635"
赤鹿坑溪,,,宜蘭縣,121.629,24.6048,,"24.6048,121.629"
赤鹿坑溪,,,宜蘭,,,,","
赤鹿坑溪,,,嘉義縣,,,,","
赤塗崎溪,,,新北市,121.342,25.0697,,"25.0697,121.342"
赤塗崎溪,,,桃園市,121.318,25.0758,,"25.0758,121.318"
赤蘭坑,,,南投縣,120.648,23.6704,,"23.6704,120.648"
赤蘭溪,,,嘉義縣,120.482,23.4401,,"23.4401,120.482"
赤蘭溪,Q32643511,,嘉義縣,,,,","
赤蘭溪,,,,,,,","
車店埤,,,桃園市,121.215,25.0607,,"25.0607,121.215"
車城埤幹線,,,屏東縣,120.722,22.0798,,"22.0798,120.722"
那多繳薩溪,,,高雄市,120.71,23.2333,,"23.2333,120.71"
那多羅薩溪,,,,,,,","
那托爾溪,,,高雄市,120.701,23.2139,,"23.2139,120.701"
那托爾薩溪,,,,,,,","
那次蘭溪,,,,120.724,23.247,,"23.247,120.724"
那次蘭溪,,,高雄市,120.724,23.247,,"23.247,120.724"
那次蘭溪,,,高雄市那瑪夏區,,,,","
那拔林溪,,,臺南市,120.345,23.071,,"23.071,120.345"
那拔林溪,#N/A,那菝林溪,臺南市,,,,","
那馬喀班溪,,,,120.837,23.5865,,"23.5865,120.837"
那馬喀班溪,,,南投縣,120.837,23.5865,,"23.5865,120.837"
那羅溪,,,新竹縣,121.211,24.7042,,"24.7042,121.211"
邦復坑圳,,,高雄市,120.661,23.0025,,"23.0025,120.661"
邦復坑圳第一支線,,,高雄市,120.657,22.9992,,"22.9992,120.657"
邦復坑圳第二支線,,,高雄市,120.646,22.9972,,"22.9972,120.646"
邦復坑圳第二支線一分,,,高雄市,120.652,22.999,,"22.999,120.652"
邦復坑圳第三支線,,,高雄市,120.657,23.0035,,"23.0035,120.657"
邦腹北溪,,,高雄市,120.733,23.0495,,"23.0495,120.733"
邦腹南溪,,,高雄市,120.724,23.018,,"23.018,120.724"
邦腹溪,,,高雄市,120.663,23.0012,,"23.0012,120.663"
邦腹溪,,,,,,,","
里仁溪,,汝仍溪,,120.802,22.1907,,"22.1907,120.802"
里仁溪,Q17038652,,屏東縣,,,,","
里仁溪,,,,,,,","
里仁溪(汝仍溪),,,屏東縣,120.783,22.142,,"22.142,120.783"
亞知巴溪,,,,,,,","
佳山溪,,,花蓮縣,121.579,24.0213,,"24.0213,121.579"
佳冬溪,#N/A,,屏東縣,,,,","
佳平溪,,,屏東,,,,","
佳佐圳,,,屏東縣,120.609,22.5601,,"22.5601,120.609"
佳佳站溪,,,臺東縣,120.864,22.4595,,"22.4595,120.864"
佳保溪,,,臺中市,121.017,24.1755,,"24.1755,121.017"
來布安溪,,,屏東縣,120.791,22.8055,,"22.8055,120.791"
來社溪,,,屏東縣,120.709,22.5266,,"22.5266,120.709"
依仁溝,,,臺南市,120.253,22.9193,,"22.9193,120.253"
兔子坑溪排水,Q16929506,鶯歌溪,新北市,,,,","
典寶溪,,,高雄市,120.257,22.7189,,"22.7189,120.257"
典寶溪,,,,,,,","
典寶溪排水,#N/A,典寶溪,高雄市,,,,","
初見溪,,,,,,,","
刺仔埔,,,臺中市,120.725,24.1969,,"24.1969,120.725"
卑南大溪,,,,,,,","
卑南溪,,,臺東縣,121.12,22.823,,"22.823,121.12"
卑南溪,Q699259,,臺東縣,,,,","
卑南溪,,,,,,,","
卓棍溪,,,南投縣,120.897,23.7587,,"23.7587,120.897"
卓棍溪,#N/A,,南投縣,,,,","
卓溪,,,花蓮縣,121.273,23.3672,,"23.3672,121.273"
卓溪,Q10906092,,花蓮縣,,,,","
卓溪,,,,,,,","
和平北溪,,大濁水北溪,,121.584,24.3672,,"24.3672,121.584"
和平北溪,#N/A,,宜蘭縣,,,,","
和平北溪,,,宜蘭,,,,","
和平北溪(大濁水溪北,,,宜蘭縣,121.584,24.3672,,"24.3672,121.584"
和平南溪,,大濁水南溪,,121.576,24.2727,,"24.2727,121.576"
和平南溪,#N/A,,宜蘭縣,,,,","
和平南溪,,,宜蘭,,,,","
和平南溪(大濁水南溪),,,宜蘭縣,121.576,24.2727,,"24.2727,121.576"
和平南溪(大濁水南溪),,,花蓮縣,121.576,24.2727,,"24.2727,121.576"
和平南溪(大濁水溪南,,,花蓮縣,121.657,24.3539,,"24.3539,121.657"
和平南溪(大濁水溪南,,,宜蘭縣,121.621,24.3671,,"24.3671,121.621"
和平溪,#N/A,,臺東縣,,,,","
和平溪,Q10921471,大濁水溪,宜蘭縣,,,,","
和平溪,,,,,,,","
和平溪(大濁水溪),,,宜蘭縣,121.684,24.3078,,"24.3078,121.684"
和平溪(大濁水溪),,,花蓮縣,121.684,24.3078,,"24.3078,121.684"
和社溪,,,南投縣,120.836,23.5511,,"23.5511,120.836"
和社溪,#N/A,,南投縣,,,,","
和興坑排水,,,南投縣,120.681,23.9172,,"23.9172,120.681"
和興溪,,,苗栗縣,120.91,24.5218,,"24.5218,120.91"
咕咾坑,,,花蓮縣,121.351,23.2404,,"23.2404,121.351"
坡內埤,,,桃園市,121.152,25.0197,,"25.0197,121.152"
坡瓜子埤,,,桃園市,121.146,25.0426,,"25.0426,121.146"
坡頭漁港,,,新竹縣,120.973,24.9268,,"24.9268,120.973"
坦水坑溪,,,高雄市,120.583,22.9337,,"22.9337,120.583"
坪林坑,,,苗栗縣,120.873,24.3425,,"24.3425,120.873"
坪頂坑,,,臺南市,120.45,23.2347,,"23.2347,120.45"
坪溪,,,新北市,121.83,24.9303,,"24.9303,121.83"
坪溪,#N/A,,新北市,,,,","
坪瀨溪,,,南投縣,120.83,23.6417,,"23.6417,120.83"
奄江岸坑,,,南投縣,120.856,23.9332,,"23.9332,120.856"
奄江岸坑,,,,,,,","
奇美西溪,,,花蓮縣,121.431,23.5277,,"23.5277,121.431"
奇美西溪,,,,,,,","
奇美東溪,,,花蓮縣,121.44,23.5155,,"23.5155,121.44"
奇美東溪,,,,,,,","
奇美溪,,,花蓮縣,121.43,23.5072,,"23.5072,121.43"
奇美溪,,,,,,,","
奇萊溪,,柴田溪,,121.326,24.04,,"24.04,121.326"
奇萊溪,,,花蓮,,,,","
奇萊溪(柴田溪),,,花蓮縣,121.326,24.04,,"24.04,121.326"
姑子崙溪,,,臺東縣,120.805,22.3953,,"22.3953,120.805"
姑娘溪,,,彰化縣,120.537,24.037,,"24.037,120.537"
姑婆寮溪,,,新北市,121.71,24.8848,,"24.8848,121.71"
官田溪,,,臺南市,120.322,23.1686,,"23.1686,120.322"
官田溪,#N/A,,臺南市,,,,","
宜蘭河,,,,121.73,24.7506,,"24.7506,121.73"
宜蘭河,,,宜蘭縣,121.728,24.7516,,"24.7516,121.728"
宜蘭河,Q699250,宜蘭溪,宜蘭縣,,,,","
宜蘭河,,,宜蘭,,,,","
岡山仔溪,,,高雄市,120.421,22.9179,,"22.9179,120.421"
岡山溪,,,高雄市,120.287,22.8138,,"22.8138,120.287"
岡山溪,#N/A,,高雄市,,,,","
岡林溪,,,臺南市,120.418,23.0041,,"23.0041,120.418"
岡林溪,,,,,,,","
帖布帖開溪,,,高雄市,120.746,23.2909,,"23.2909,120.746"
帖布帖開溪,,,高雄市那瑪夏區,,,,","
帖畢倫溪,,,南投縣,121.134,24.1783,,"24.1783,121.134"
幸原溪,,,,,,,","
幸福川,,,,,,,","
店子岡崁下圳,,,新竹縣,121.165,24.8006,,"24.8006,121.165"
店子埤,,,桃園市,121.173,25.0593,,"25.0593,121.173"
怕怕西溪,,,高雄市,120.817,23.3107,,"23.3107,120.817"
怡勘溪,,,花蓮,,,,","
怡堪溪,,知亞干溪,,121.341,23.9247,,"23.9247,121.341"
怡堪溪(知亞干溪),,,花蓮縣,121.341,23.9247,,"23.9247,121.341"
房裡溪,,,苗栗縣,120.639,24.4381,,"24.4381,120.639"
房裡溪,Q11075505,,苗栗縣,,,,","
房裡溪,,,,,,,","
抬耀溪,,,新竹縣,121.368,24.6427,,"24.6427,121.368"
抬耀溪,,,桃園市,121.368,24.6427,,"24.6427,121.368"
抬耀溪,,,台中,,,,","
抵美簡圳,,,宜蘭縣,121.801,24.8382,,"24.8382,121.801"
抽藤坑,,,臺中市,120.828,24.1637,,"24.1637,120.828"
抽藤坑溪,,,,,,,","
拉巴丸溪,,,,,,,","
拉巴薩巴溪,,,高雄市,120.858,23.3164,,"23.3164,120.858"
拉巴灣溪,,,宜蘭縣,121.505,24.4377,,"24.4377,121.505"
拉克斯溪,,,高雄市,120.858,23.2101,,"23.2101,120.858"
拉克斯溪,,,高雄市桃源區,,,,","
拉里吧溪,,,臺東縣,120.912,22.4771,,"22.4771,120.912"
拉庫邦溪,,,高雄市,120.821,23.3676,,"23.3676,120.821"
拉庫音溪,,,高雄市,120.967,23.3158,,"23.3158,120.967"
拉庫音溪,,,,,,,","
拉濫溪,,,花蓮縣,121.504,23.5115,,"23.5115,121.504"
拓榴溝,,,苗栗,,,,","
拔下二溪,#N/A,,基隆市,,,,","
拔子溪,,,花蓮縣,121.354,23.5954,,"23.5954,121.354"
拔子溪,,,,,,,","
拔仔岡溪,Q64358826,,苗栗縣,,,,","
拔西猴溪,,,基隆市,121.708,25.0909,,"25.0909,121.708"
拔西猴溪,Q32469377,,基隆市,,,,","
拔西猴溪,,,,,,,","
拔馬坑,,,南投縣,120.853,23.8065,,"23.8065,120.853"
拔馬坑溪,,,南投縣水里鄉鉅工村,,,,","
放生湖,,,基隆市,121.762,25.1157,,"25.1157,121.762"
斧頭坑溪,,,苗栗縣,120.729,24.557,,"24.557,120.729"
旺萊溪,#N/A,,高雄市,,,,","
昆明湖,,,新竹市,120.993,24.7951,,"24.7951,120.993"
昌坑溝,,,高雄市,120.395,22.9024,,"22.9024,120.395"
明德水庫,,,苗栗縣,120.911,24.5879,,"24.5879,120.911"
東天湖坑,,,嘉義縣,120.45,23.4199,,"23.4199,120.45"
東水坑,,,臺南市,120.533,23.0941,,"23.0941,120.533"
東水坑,,,,,,,","
東卯溪,,,臺中市,120.927,24.1812,,"24.1812,120.927"
東卯溪,,,台中市和平區,,,,","
東石漁港,,,嘉義縣,120.138,23.4506,,"23.4506,120.138"
東光溪,,木屐蘭溪,,120.976,23.8628,,"23.8628,120.976"
東光溪,,,台中,,,,","
東光溪(木屐蘭溪),,,南投縣,120.962,23.8802,,"23.8802,120.962"
東圳支線,,,南投縣,120.752,23.8315,,"23.8315,120.752"
東坑,,,苗栗縣,120.869,24.4728,,"24.4728,120.869"
東汴坑溪,,,臺中市,120.769,24.0964,,"24.0964,120.769"
東汴坑溪,,,,,,,","
東武荖坑溪,,,宜蘭縣,121.79,24.5581,,"24.5581,121.79"
東武荖坑溪,,,,,,,","
東河,,,苗栗縣,120.807,24.5122,,"24.5122,120.807"
東河,,,,,,,","
東門溪,,,桃園市,120.78,22.0046,,"22.0046,120.78"
東門溪,,,屏東縣,120.763,22.0059,,"22.0059,120.763"
東門溪,,,高雄市,120.478,22.9562,,"22.9562,120.478"
東門溪,,,,,,,","
東洗水溪,,,苗栗縣,121.012,24.4606,,"24.4606,121.012"
東洗水溪,,,,,,,","
東埔圳,,,南投縣,120.989,23.933,,"23.933,120.989"
東埔蚋溪,,,南投縣,120.689,23.7853,,"23.7853,120.689"
東埔蚋溪,Q11103213,,南投縣,,,,","
東埔蚋溪,,,,,,,","
東埔溪,,,,,,,","
東峰溪,,,南投縣,121.092,24.0651,,"24.0651,121.092"
東峰溪,,,,,,,","
東海湖,,,臺中市,120.609,24.1811,,"24.1811,120.609"
東清北溪,,,台東縣,121.565,22.0624,,"22.0624,121.565"
東清北溪,,,臺東縣,121.565,22.0624,,"22.0624,121.565"
東清溪,,,台東縣,121.554,22.0585,,"22.0585,121.554"
東清溪,,,臺東縣,121.554,22.0585,,"22.0585,121.554"
東眼溪,,,南投縣,121.387,24.8518,,"24.8518,121.387"
東眼溪,,,新北市,121.387,24.8518,,"24.8518,121.387"
東眼溪,,,,,,,","
東莊溪,,,高雄市,120.787,23.1746,,"23.1746,120.787"
東莊溪,,東庄溪,,,,,","
東鹿坑溪,,,新北市,121.426,24.8607,,"24.8607,121.426"
東港溪,,,屏東縣,120.464,22.4872,,"22.4872,120.464"
東港溪,Q5295896,,屏東縣,,,,","
東港溪,,,,,,,","
東港漁港,,,屏東縣,120.441,22.4655,,"22.4655,120.441"
東湖,,,花蓮縣,121.538,23.8986,,"23.8986,121.538"
東勢川,,,,,,,","
東勢坑,,,臺南市,120.524,23.2004,,"23.2004,120.524"
東勢坑溪,,,高雄市,120.601,22.9301,,"22.9301,120.601"
東勢坑溪,,,南投縣,120.713,23.8788,,"23.8788,120.713"
東勢坑溪,,,基隆市,121.737,25.0945,,"25.0945,121.737"
東勢坑溪,,,,,,,","
東勢格溪,,,新北市,121.728,25.0073,,"25.0073,121.728"
東勢格溪,,,,,,,","
東勢湖坑,,,臺南市,120.404,23.2077,,"23.2077,120.404"
東勢溪,,,桃園市,121.105,24.9627,,"24.9627,121.105"
東勢溪,,,,,,,","
東勢閣坑,,,南投縣,120.773,23.9111,,"23.9111,120.773"
東勢閣溪,,,南投縣,120.755,23.8975,,"23.8975,120.755"
東新陂,,,臺北市,121.595,25.047,,"25.047,121.595"
東膏蚋坑,,,臺南市,120.384,23.2077,,"23.2077,120.384"
東廣寮溪,,,嘉義縣,120.551,23.5277,,"23.5277,120.551"
東廣寮溪,#N/A,,嘉義縣,,,,","
東廣寮溪,,,嘉義,,,,","
東澳北溪,,東澳溪,宜蘭縣,121.824,24.5403,,"24.5403,121.824"
東澳北溪,,,宜蘭縣,121.824,24.5403,,"24.5403,121.824"
東澳南溪,,,宜蘭縣,,,,","
東澳溪,Q11103817,,宜蘭縣,,,,","
東澳溪,,,,,,,","
東澳漁港,,,新北市,121.693,25.2037,,"25.2037,121.693"
東螺溪,Q21041621,"舊濁水溪,北斗溪,麥嶼溪,麥嶼厝溪",彰化縣,,,,","
東螺溪,,,,,,,","
東壘溪,,,宜蘭縣,121.545,24.6147,,"24.6147,121.545"
東壘溪,Q32740602,,宜蘭縣,,,,","
東壘溪,,,宜蘭,,,,","
東巒大山西游,,,南投縣,121.032,23.6279,,"23.6279,121.032"
東巒大山西游,,,,,,,","
松子港,,,嘉義縣,120.152,23.426,,"23.426,120.152"
松子腳溪,,彎崎溪,,120.356,22.9006,,"22.9006,120.356"
松子腳溪,Q35296342,,高雄市,,,,","
松子腳溪,,,,,,,","
松子腳溪(彎崎溪),,,高雄市,120.355,22.8922,,"22.8922,120.355"
松子腳溪(彎崎溪),,,臺南市,120.354,22.896,,"22.896,120.354"
松山溪,,,,,,,","
松柏坑,,,彰化縣,120.62,23.8227,,"23.8227,120.62"
松柏坑,,,南投縣,120.637,23.8288,,"23.8288,120.637"
松柏坑,,,雲林縣朝陽村,,,,","
松柏坑溪,,,臺東縣,121.271,23.0667,,"23.0667,121.271"
松柏坑溪,,,雲林縣,120.606,23.6346,,"23.6346,120.606"
松柏坑溪,,,,,,,","
松柏港,,,臺中市,120.616,24.4283,,"24.4283,120.616"
松風溪,,,臺東縣,121.054,22.9301,,"22.9301,121.054"
松風溪,,,,,,,","
松溪,,,臺北市,,,,","
松羅溪,,,宜蘭縣,121.562,24.6638,,"24.6638,121.562"
松羅溪,Q35296077,,宜蘭縣,,,,","
松羅溪,,,,,,,","
松蘿溪,,,宜蘭,,,,","
枋子坑溝,,,南投縣,120.699,23.9434,,"23.9434,120.699"
枋子崙溪,,,花蓮縣,121.28,23.1774,,"23.1774,121.28"
枋子頭坑,,,臺南市,120.528,23.2072,,"23.2072,120.528"
枋山溪,,,屏東縣,120.663,22.2596,,"22.2596,120.663"
枋山溪,,,臺東縣,120.664,22.2721,,"22.2721,120.664"
枋山溪,Q11105319,,屏東縣,,,,","
枋山溪,,,,,,,","
枋仔寮溪,,,臺東縣,121.224,22.975,,"22.975,121.224"
枋仔寮溪,,,,,,,","
枋脚溪,,,,,,,","
枋溪,,,,,,,","
枋腳溪,,,新北市,121.888,25.0049,,"25.0049,121.888"
枋寮一圳,,,新竹縣,121.063,24.8324,,"24.8324,121.063"
枋寮大圳,,,新竹縣,121.078,24.8263,,"24.8263,121.078"
枋寮溪,,,高雄市,120.592,23.0009,,"23.0009,120.592"
枋寮溪,,,,,,,","
枋寮漁港,,,屏東縣,120.595,22.3646,,"22.3646,120.595"
林口溪,,,新北市,121.313,25.1063,,"25.1063,121.313"
林口溪,Q11105599,,新北市,,,,","
林口溪,,,,,,,","
林子坑,,,南投縣,120.821,23.7826,,"23.7826,120.821"
林子排水,,,南投縣,120.655,23.9271,,"23.9271,120.655"
林子溪,Q11105934,"公司田溪,楓樹湖溪,北投溪",新北市,,,,","
林子溪,,,,,,,","
林子頭溪,,,雲林縣,120.573,23.7222,,"23.7222,120.573"
林內圳,,,苗栗縣,120.954,24.6598,,"24.6598,120.954"
林內溪,,,雲林,,,,","
林尾溪,,,宜蘭縣,121.739,24.8192,,"24.8192,121.739"
林初埤,,,臺南市,120.408,23.3754,,"23.3754,120.408"
林祿溪,,,屏東縣,120.789,22.0088,,"22.0088,120.789"
林祿溪,#N/A,,屏東縣,,,,","
林邊溪,,,屏東縣,120.53,22.4441,,"22.4441,120.53"
林邊溪,Q6550302,,屏東縣,,,,","
林邊溪,,,,,,,","
武拉庫散溪,Q34939492,拉庫散溪,臺東縣,,,,","
武拉庫散溪,,,,,,,","
武洛溪,,,屏東縣,120.492,22.7198,,"22.7198,120.492"
武洛溪,Q8039221,,屏東縣,,,,","
武洛溪,,,,,,,","
武界水庫,,,南投縣,121.059,23.9159,,"23.9159,121.059"
武荖坑溪,,,宜蘭縣,121.763,24.5685,,"24.5685,121.763"
武鹿溪,,,高雄市,120.455,22.8552,,"22.8552,120.455"
武鹿溪,Q34939584,,高雄市,,,,","
武鹿溪,,,,,,,","
武雲溪,,,,,,,","
武榮山坑,,,,,,,","
武營溪,,,宜蘭縣,121.828,24.8589,,"24.8589,121.828"
武營溪,,,,,,,","
河內溪,,,花蓮縣,121.413,23.6229,,"23.6229,121.413"
河內溪,#N/A,大農溪,花蓮縣,,,,","
油車坑,,,南投縣,120.795,24.0145,,"24.0145,120.795"
油車溪,,,臺南市,120.484,23.1577,,"23.1577,120.484"
油車溪,,,桃園市,121.251,25.0924,,"25.0924,121.251"
油車溪,#N/A,,臺南市,,,,","
油羅溪,,,新竹縣,121.11,24.7266,,"24.7266,121.11"
油羅溪,Q15952725,,新竹縣,,,,","
油羅溪,,,,,,,","
泊子寮漁港,,,雲林縣,120.137,23.6183,,"23.6183,120.137"
法落安溪,,,臺東縣,121.264,22.997,,"22.997,121.264"
法落安溪,,,,,,,","
波浪溪,,,,,,,","
波羅汶溪,,,新竹縣,121.021,24.8935,,"24.8935,121.021"
泥水北溪,,,臺東縣,121.214,23.0517,,"23.0517,121.214"
泥水南溪,,,臺東縣,121.21,23.0464,,"23.0464,121.21"
泥水溪,,,臺東縣,121.204,23.0512,,"23.0512,121.204"
泥水溪,#N/A,,臺東縣,,,,","
狗寮溪,,,臺南市,120.578,23.1758,,"23.1758,120.578"
直坑,,,苗栗縣,120.953,24.5134,,"24.5134,120.953"
直瀨溪,,,高雄市,120.641,23.0687,,"23.0687,120.641"
知本溪,,,臺東縣,120.84,22.6925,,"22.6925,120.84"
知本溪,Q17040899,,臺東縣,,,,","
知本溪,,,,,,,","
社子南圳,,,南投縣,120.859,23.8,,"23.8,120.859"
社子溪,Q15941894,,桃園市,,,,","
社子溪,,,桃園市,,,,","
社皆坑溪,,,屏東縣,120.716,22.1376,,"22.1376,120.716"
社苓溪,,,苗栗縣,120.664,24.4106,,"24.4106,120.664"
社厝坑圳,,,新北市,121.466,25.1911,,"25.1911,121.466"
社寮坑,,,苗栗縣,120.915,24.5041,,"24.5041,120.915"
空埔溝,,,高雄市,120.386,22.9077,,"22.9077,120.386"
羌子寮溪,,,高雄市,120.565,22.9218,,"22.9218,120.565"
羌子寮溪,,,,,,,","
芙登溪,,,,,,,","
芭拉溪,,,屏東縣,120.835,22.109,,"22.109,120.835"
芭拉溪,,,,,,,","
芭樂坑,,,彰化縣,120.629,23.8251,,"23.8251,120.629"
芭樂坑,,,南投縣,120.629,23.8251,,"23.8251,120.629"
芭樹埤排水,,,屏東縣,120.547,22.5601,,"22.5601,120.547"
芭蕉溪,,,雲林縣,120.52,23.703,,"23.703,120.52"
芭蕉溪,#N/A,,雲林縣,,,,","
花草坑,,,苗栗縣,120.848,24.3334,,"24.3334,120.848"
花草坑溪,,,苗栗縣卓蘭鎮坪林里,,,,","
花園溪,,,新竹縣,121.141,24.6509,,"24.6509,121.141"
花蓮港,,,花蓮縣,121.631,23.9832,,"23.9832,121.631"
花蓮溪,,,花蓮縣,121.478,23.6843,,"23.6843,121.478"
花蓮溪,Q707891,,花蓮縣,,,,","
花蓮溪,,,,,,,","
芳美圳,,,南投縣,120.705,23.9023,,"23.9023,120.705"
虎仔坑,,,南投縣,120.666,23.8474,,"23.8474,120.666"
虎穴仔溝,,,臺南市,120.4,23.1504,,"23.1504,120.4"
